objectID,dimensionType,dimension,unitName
62318,height,33.0,centimeters
62327,width,32.7,centimeters
62327,height,44.2,centimeters
64387,width,14.5,centimeters
64387,height,10.5,centimeters
62416,width,29.6,centimeters
62416,height,40.0,centimeters
62417,width,29.6,centimeters
62417,height,39.8,centimeters
62625,width,43.4,centimeters
62625,height,29.2,centimeters
62624,width,22.3,centimeters
62624,height,17.8,centimeters
62537,width,9.5,centimeters
62537,height,13.1,centimeters
62538,width,19.7,centimeters
62538,height,13.2,centimeters
62539,width,19.7,centimeters
62539,height,13.2,centimeters
62540,width,16.0,centimeters
62540,height,17.8,centimeters
62541,width,27.2,centimeters
62541,height,45.3,centimeters
62542,width,45.0,centimeters
62542,height,33.7,centimeters
62543,width,26.7,centimeters
62543,height,49.0,centimeters
62544,width,35.2,centimeters
62544,height,22.7,centimeters
62545,width,44.6,centimeters
62545,height,33.8,centimeters
62553,width,46.0,centimeters
62553,height,59.5,centimeters
62627,width,18.9,centimeters
62627,height,13.7,centimeters
62628,width,33.6,centimeters
62628,height,48.6,centimeters
62630,width,18.2,centimeters
62630,height,9.9,centimeters
62631,width,15.5,centimeters
62631,height,22.4,centimeters
62632,width,13.0,centimeters
62632,height,25.0,centimeters
62633,width,22.6,centimeters
62633,height,18.0,centimeters
62635,width,15.1,centimeters
62635,height,21.7,centimeters
62636,width,49.7,centimeters
62636,height,30.7,centimeters
62637,width,28.3,centimeters
62637,height,22.0,centimeters
62644,width,21.2,centimeters
62644,height,33.0,centimeters
62645,width,32.5,centimeters
62645,height,46.7,centimeters
62646,width,23.8,centimeters
62646,height,35.1,centimeters
62653,width,7.9,centimeters
62653,height,10.4,centimeters
62654,width,8.0,centimeters
62654,height,10.3,centimeters
62655,width,6.9,centimeters
62655,height,10.5,centimeters
62656,width,6.8,centimeters
62656,height,10.3,centimeters
62657,width,7.2,centimeters
62657,height,10.8,centimeters
62658,width,7.1,centimeters
62658,height,10.6,centimeters
62697,width,15.0,centimeters
62697,height,22.2,centimeters
62698,width,14.5,centimeters
62698,height,21.0,centimeters
62699,width,37.2,centimeters
62699,height,31.6,centimeters
62700,width,18.6,centimeters
62700,height,23.5,centimeters
62701,width,19.0,centimeters
62701,height,23.9,centimeters
62702,width,19.0,centimeters
62702,height,26.5,centimeters
62703,width,18.9,centimeters
62703,height,23.9,centimeters
62704,width,18.9,centimeters
62704,height,23.7,centimeters
62705,width,18.8,centimeters
62705,height,23.9,centimeters
62706,width,18.9,centimeters
62706,height,23.5,centimeters
62707,width,18.8,centimeters
62707,height,25.0,centimeters
62708,width,18.8,centimeters
62708,height,23.6,centimeters
62709,width,18.7,centimeters
62709,height,23.5,centimeters
62710,width,19.8,centimeters
62710,height,26.5,centimeters
62711,width,21.6,centimeters
62711,height,28.5,centimeters
62712,width,21.9,centimeters
62712,height,28.4,centimeters
62713,width,19.9,centimeters
62713,height,26.3,centimeters
62714,width,20.1,centimeters
62714,height,26.7,centimeters
62715,width,20.5,centimeters
62715,height,27.1,centimeters
62716,width,20.2,centimeters
62716,height,26.3,centimeters
62718,width,46.0,centimeters
62718,height,61.5,centimeters
62719,width,26.0,centimeters
62719,height,20.5,centimeters
62720,width,28.2,centimeters
62720,height,21.8,centimeters
62721,width,14.8,centimeters
62721,height,10.1,centimeters
62745,width,10.6,centimeters
62745,height,6.9,centimeters
62915,width,53.6,centimeters
62915,height,76.7,centimeters
63209,height,50.5,centimeters
63209,width,41.5,centimeters
63210,width,16.3,centimeters
63210,height,12.1,centimeters
63211,width,29.5,centimeters
63211,height,20.0,centimeters
63212,width,35.0,centimeters
63212,height,50.0,centimeters
63218,width,17.9,centimeters
63218,height,10.5,centimeters
63219,width,12.6,centimeters
63219,height,19.7,centimeters
63221,width,7.2,centimeters
63221,height,8.9,centimeters
63222,width,15.4,centimeters
63222,height,12.3,centimeters
63223,width,35.6,centimeters
63223,height,60.2,centimeters
63225,width,25.3,centimeters
63225,height,31.0,centimeters
63226,width,24.8,centimeters
63226,height,29.9,centimeters
63227,width,24.7,centimeters
63227,height,30.9,centimeters
63228,width,23.8,centimeters
63228,height,29.6,centimeters
63229,width,25.3,centimeters
63229,height,30.7,centimeters
63230,width,24.4,centimeters
63230,height,30.8,centimeters
63231,width,24.4,centimeters
63231,height,30.2,centimeters
63232,width,24.2,centimeters
63232,height,35.1,centimeters
63233,width,24.8,centimeters
63233,height,30.5,centimeters
63234,width,23.3,centimeters
63234,height,29.0,centimeters
63235,width,24.7,centimeters
63235,height,30.7,centimeters
63236,width,25.1,centimeters
63236,height,31.0,centimeters
63237,width,25.2,centimeters
63237,height,31.0,centimeters
63238,width,24.6,centimeters
63238,height,30.4,centimeters
63239,width,23.6,centimeters
63239,height,29.2,centimeters
63240,width,24.7,centimeters
63240,height,30.3,centimeters
63241,width,24.2,centimeters
63241,height,35.2,centimeters
63242,width,24.7,centimeters
63242,height,30.6,centimeters
63243,width,21.2,centimeters
63243,height,31.8,centimeters
63244,width,21.3,centimeters
63244,height,30.7,centimeters
63245,width,23.9,centimeters
63245,height,29.9,centimeters
63246,width,21.4,centimeters
63246,height,30.6,centimeters
63247,width,23.0,centimeters
63247,height,29.5,centimeters
64386,width,15.0,centimeters
64386,height,10.8,centimeters
63248,width,25.1,centimeters
63248,height,30.9,centimeters
63249,width,25.1,centimeters
63249,height,30.7,centimeters
63250,width,24.0,centimeters
63250,height,29.9,centimeters
63251,width,25.7,centimeters
63251,height,31.3,centimeters
63252,width,24.0,centimeters
63252,height,29.4,centimeters
63253,width,24.9,centimeters
63253,height,30.8,centimeters
63254,width,20.6,centimeters
63254,height,30.9,centimeters
63255,width,24.8,centimeters
63255,height,30.4,centimeters
63256,width,24.7,centimeters
63256,height,31.0,centimeters
63257,width,24.5,centimeters
63257,height,30.3,centimeters
63258,width,19.9,centimeters
63258,height,28.5,centimeters
63259,width,25.0,centimeters
63259,height,30.5,centimeters
63260,width,23.7,centimeters
63260,height,30.4,centimeters
63261,width,21.7,centimeters
63261,height,32.0,centimeters
64384,width,14.8,centimeters
64384,height,10.6,centimeters
64385,width,14.7,centimeters
64385,height,10.6,centimeters
64388,width,14.8,centimeters
64388,height,10.6,centimeters
64389,width,14.5,centimeters
64389,height,10.5,centimeters
64390,width,14.8,centimeters
64390,height,10.6,centimeters
64391,width,14.8,centimeters
64391,height,10.5,centimeters
64392,width,14.8,centimeters
64392,height,10.6,centimeters
64393,width,14.7,centimeters
64393,height,10.5,centimeters
64394,width,14.8,centimeters
64394,height,10.6,centimeters
64395,width,14.8,centimeters
64395,height,10.7,centimeters
64396,width,14.7,centimeters
64396,height,10.7,centimeters
64397,width,14.7,centimeters
64397,height,10.7,centimeters
64398,width,14.7,centimeters
64398,height,10.5,centimeters
64399,width,14.8,centimeters
64399,height,10.7,centimeters
64400,width,14.5,centimeters
64400,height,10.5,centimeters
64401,width,14.7,centimeters
64401,height,10.7,centimeters
64402,width,14.8,centimeters
64402,height,10.7,centimeters
64403,width,14.8,centimeters
64403,height,10.7,centimeters
64404,width,14.9,centimeters
64404,height,10.6,centimeters
64405,width,14.7,centimeters
64405,height,10.5,centimeters
64406,width,14.8,centimeters
64406,height,10.7,centimeters
64407,width,14.8,centimeters
64407,height,10.7,centimeters
64408,width,14.7,centimeters
64408,height,10.7,centimeters
64409,width,14.7,centimeters
64409,height,10.7,centimeters
64412,width,35.0,centimeters
64412,height,23.9,centimeters
64413,width,20.6,centimeters
64413,height,25.4,centimeters
64417,width,14.3,centimeters
64417,height,18.4,centimeters
64534,width,10.8,centimeters
64534,height,16.2,centimeters
64539,width,25.1,centimeters
64539,height,34.6,centimeters
64540,width,21.7,centimeters
64540,height,30.3,centimeters
64543,width,42.6,centimeters
64543,height,28.6,centimeters
64548,width,16.9,centimeters
64548,height,22.3,centimeters
64549,width,31.8,centimeters
64549,height,24.8,centimeters
65571,width,17.3,centimeters
65571,height,11.5,centimeters
65584,width,40.8,centimeters
65584,height,27.1,centimeters
65587,width,4.4,centimeters
65587,height,7.5,centimeters
65589,width,21.8,centimeters
65589,height,34.8,centimeters
65590,width,36.8,centimeters
65590,height,48.6,centimeters
65592,width,22.0,centimeters
65592,height,16.5,centimeters
65594,width,33.7,centimeters
65594,height,51.5,centimeters
65595,width,34.0,centimeters
65595,height,52.0,centimeters
65596,width,33.8,centimeters
65596,height,51.7,centimeters
65597,width,34.0,centimeters
65597,height,51.7,centimeters
65598,width,33.6,centimeters
65598,height,51.6,centimeters
65599,width,33.8,centimeters
65599,height,52.0,centimeters
65600,width,34.3,centimeters
65600,height,52.7,centimeters
65601,width,34.3,centimeters
65601,height,52.5,centimeters
65602,width,34.2,centimeters
65602,height,52.5,centimeters
65603,width,34.3,centimeters
65603,height,52.4,centimeters
65604,width,34.6,centimeters
65604,height,52.0,centimeters
65622,width,21.9,centimeters
65622,height,28.3,centimeters
65621,width,40.4,centimeters
65621,height,33.6,centimeters
65610,width,35.2,centimeters
65610,height,47.4,centimeters
65611,width,18.0,centimeters
65611,height,25.2,centimeters
65612,width,15.2,centimeters
65612,height,22.7,centimeters
65613,width,51.0,centimeters
65613,height,38.1,centimeters
65614,width,8.1,centimeters
65614,height,9.5,centimeters
65615,width,21.2,centimeters
65615,height,16.3,centimeters
65623,width,31.0,centimeters
65623,height,45.8,centimeters
65624,width,15.3,centimeters
65624,height,26.3,centimeters
65625,width,31.5,centimeters
65625,height,26.3,centimeters
65626,width,15.2,centimeters
65626,height,25.4,centimeters
65627,width,15.0,centimeters
65627,height,25.5,centimeters
65628,width,18.0,centimeters
65628,height,12.7,centimeters
65629,width,18.0,centimeters
65629,height,13.0,centimeters
65630,width,14.3,centimeters
65630,height,19.1,centimeters
65632,width,35.3,centimeters
65632,height,46.0,centimeters
65633,width,34.7,centimeters
65633,height,49.0,centimeters
65634,width,35.5,centimeters
65634,height,47.5,centimeters
65635,width,34.7,centimeters
65635,height,46.0,centimeters
65636,width,35.5,centimeters
65636,height,49.8,centimeters
65637,width,22.9,centimeters
65637,height,32.5,centimeters
65638,width,34.6,centimeters
65638,height,50.8,centimeters
65639,width,22.3,centimeters
65639,height,32.3,centimeters
65640,width,26.5,centimeters
65640,height,37.8,centimeters
65641,width,25.1,centimeters
65641,height,36.5,centimeters
65642,width,19.3,centimeters
65642,height,25.0,centimeters
65643,width,52.0,centimeters
65643,height,44.5,centimeters
65644,width,27.6,centimeters
65644,height,40.5,centimeters
65801,width,31.5,centimeters
65801,height,22.4,centimeters
65790,width,14.2,centimeters
65790,height,8.8,centimeters
65791,height,9.0,centimeters
65791,width,14.2,centimeters
65792,width,14.4,centimeters
65792,height,8.8,centimeters
65793,width,14.0,centimeters
65793,height,8.8,centimeters
65794,width,14.0,centimeters
65794,height,8.6,centimeters
65795,width,14.2,centimeters
65795,height,8.8,centimeters
65796,width,30.0,centimeters
65796,height,24.7,centimeters
65797,width,20.3,centimeters
65797,height,25.7,centimeters
65798,width,31.6,centimeters
65798,height,22.4,centimeters
65799,width,31.5,centimeters
65799,height,22.5,centimeters
65800,width,31.6,centimeters
65800,height,22.5,centimeters
65802,width,31.8,centimeters
65802,height,22.5,centimeters
65803,width,44.5,centimeters
65803,height,31.6,centimeters
65804,width,44.6,centimeters
65804,height,32.0,centimeters
65805,width,44.7,centimeters
65805,height,31.8,centimeters
65806,width,44.7,centimeters
65806,height,32.0,centimeters
65807,width,44.8,centimeters
65807,height,31.8,centimeters
65808,width,16.4,centimeters
65808,height,10.8,centimeters
65811,width,21.4,centimeters
65811,height,11.9,centimeters
65812,width,26.0,centimeters
65812,height,21.0,centimeters
65813,width,20.7,centimeters
65813,height,29.9,centimeters
65820,width,29.4,centimeters
65820,height,24.0,centimeters
65826,width,10.1,centimeters
65826,height,12.7,centimeters
65926,width,17.7,centimeters
65926,height,28.5,centimeters
65886,width,72.3,centimeters
65886,height,47.5,centimeters
65888,width,42.6,centimeters
65888,height,30.8,centimeters
65889,width,30.6,centimeters
65889,height,18.7,centimeters
65893,width,40.7,centimeters
65893,height,27.4,centimeters
65894,width,18.0,centimeters
65894,height,29.0,centimeters
65901,width,9.0,centimeters
65901,height,12.0,centimeters
65902,width,10.1,centimeters
65902,height,12.7,centimeters
65927,width,13.5,centimeters
65927,height,20.0,centimeters
65928,width,27.2,centimeters
65928,height,36.2,centimeters
65929,width,19.6,centimeters
65929,height,26.1,centimeters
65930,width,18.5,centimeters
65930,height,26.5,centimeters
65931,width,18.5,centimeters
65931,height,26.5,centimeters
65932,width,11.5,centimeters
65932,height,17.5,centimeters
65933,width,19.0,centimeters
65933,height,28.0,centimeters
65934,width,26.5,centimeters
65934,height,37.0,centimeters
65935,width,26.2,centimeters
65935,height,37.5,centimeters
65936,width,29.5,centimeters
65936,height,40.0,centimeters
66233,width,24.3,centimeters
66233,height,17.1,centimeters
65937,width,28.2,centimeters
65937,height,40.2,centimeters
65938,width,14.5,centimeters
65938,height,19.5,centimeters
65939,width,45.0,centimeters
65939,height,35.5,centimeters
65940,width,37.4,centimeters
65940,height,31.2,centimeters
65941,width,37.5,centimeters
65941,height,31.0,centimeters
65942,width,37.0,centimeters
65942,height,31.0,centimeters
65943,width,37.5,centimeters
65943,height,31.2,centimeters
65945,width,32.0,centimeters
65945,height,25.0,centimeters
65946,width,37.0,centimeters
65946,height,48.5,centimeters
66545,width,43.0,centimeters
66545,height,30.0,centimeters
66243,width,43.2,centimeters
66243,height,56.2,centimeters
66236,width,25.8,centimeters
66236,height,14.8,centimeters
66237,width,28.0,centimeters
66237,height,39.5,centimeters
66238,width,13.4,centimeters
66238,height,18.0,centimeters
66239,width,28.5,centimeters
66239,height,38.3,centimeters
66242,width,21.8,centimeters
66242,height,34.5,centimeters
66244,width,43.0,centimeters
66244,height,55.5,centimeters
66245,width,43.0,centimeters
66245,height,56.0,centimeters
66246,width,41.6,centimeters
66246,height,56.0,centimeters
66247,width,41.6,centimeters
66247,height,56.0,centimeters
66248,width,44.5,centimeters
66248,height,56.0,centimeters
66249,width,34.2,centimeters
66249,height,52.2,centimeters
66251,width,13.9,centimeters
66251,height,19.4,centimeters
66252,width,13.8,centimeters
66252,height,19.6,centimeters
66379,width,71.6,centimeters
66379,height,49.2,centimeters
66383,width,70.3,centimeters
66383,height,48.7,centimeters
66398,width,27.5,centimeters
66398,height,45.5,centimeters
66544,width,43.4,centimeters
66544,height,30.0,centimeters
66547,width,43.4,centimeters
66547,height,29.8,centimeters
66542,width,43.0,centimeters
66542,height,30.0,centimeters
66518,width,27.8,centimeters
66518,height,41.0,centimeters
66519,width,23.9,centimeters
66519,height,35.5,centimeters
66543,width,43.4,centimeters
66543,height,29.8,centimeters
66520,width,68.6,centimeters
66520,height,51.0,centimeters
66521,width,67.2,centimeters
66521,height,53.2,centimeters
66522,width,68.2,centimeters
66522,height,48.8,centimeters
66523,width,68.2,centimeters
66523,height,53.5,centimeters
66524,width,70.4,centimeters
66524,height,52.3,centimeters
66525,width,72.9,centimeters
66525,height,53.2,centimeters
66526,width,70.0,centimeters
66526,height,53.6,centimeters
66527,width,68.0,centimeters
66527,height,52.3,centimeters
66528,width,64.8,centimeters
66528,height,51.8,centimeters
66529,width,65.2,centimeters
66529,height,52.3,centimeters
66546,width,43.0,centimeters
66546,height,29.9,centimeters
66530,width,46.9,centimeters
66530,height,59.0,centimeters
66531,width,45.1,centimeters
66531,height,58.4,centimeters
66532,width,68.8,centimeters
66532,height,54.0,centimeters
66533,width,70.7,centimeters
66533,height,49.5,centimeters
66534,width,61.0,centimeters
66534,height,47.0,centimeters
66535,height,49.8475997,centimeters
66535,width,65.08763018,centimeters
66536,width,61.5,centimeters
66536,height,49.5,centimeters
66537,width,70.5,centimeters
66537,height,55.0,centimeters
66538,width,65.5,centimeters
66538,height,49.8,centimeters
66539,width,43.2,centimeters
66539,height,29.7,centimeters
66540,width,43.2,centimeters
66540,height,30.0,centimeters
66541,width,43.0,centimeters
66541,height,30.1,centimeters
66548,width,43.4,centimeters
66548,height,30.1,centimeters
66549,width,43.4,centimeters
66549,height,30.2,centimeters
66550,width,21.7,centimeters
66550,height,30.0,centimeters
66551,width,21.7,centimeters
66551,height,30.0,centimeters
66552,width,30.6,centimeters
66552,height,30.1,centimeters
66553,width,21.0,centimeters
66553,height,14.5,centimeters
66554,width,21.2,centimeters
66554,height,14.5,centimeters
66555,width,21.2,centimeters
66555,height,14.4,centimeters
66556,width,21.2,centimeters
66556,height,14.3,centimeters
66557,width,21.2,centimeters
66557,height,14.4,centimeters
66558,width,21.2,centimeters
66558,height,14.5,centimeters
66559,width,21.3,centimeters
66559,height,14.4,centimeters
66560,width,21.1,centimeters
66560,height,14.4,centimeters
66561,width,21.1,centimeters
66561,height,14.3,centimeters
66562,width,21.1,centimeters
66562,height,14.4,centimeters
66563,width,21.2,centimeters
66563,height,14.5,centimeters
66564,width,20.9,centimeters
66564,height,13.6,centimeters
66565,width,21.1,centimeters
66565,height,14.4,centimeters
66566,width,21.8,centimeters
66566,height,14.5,centimeters
66567,width,85.0,centimeters
66567,height,12.0,centimeters
66568,width,13.2,centimeters
66568,height,22.2,centimeters
66569,width,12.7,centimeters
66569,height,14.5,centimeters
66572,width,60.9,centimeters
66572,height,41.5,centimeters
66573,width,72.5,centimeters
66573,height,45.0,centimeters
66574,width,69.0,centimeters
66574,height,44.5,centimeters
66575,width,60.6,centimeters
66575,height,41.3,centimeters
66576,width,59.8,centimeters
66576,height,41.1,centimeters
66577,width,63.5,centimeters
66577,height,37.47,centimeters
66579,width,25.4,centimeters
66579,height,35.1,centimeters
66582,width,37.7,centimeters
66582,height,27.5,centimeters
66583,width,41.8,centimeters
66583,height,35.3,centimeters
66584,width,19.6,centimeters
66584,height,24.1,centimeters
66586,width,73.5,centimeters
66586,height,48.0,centimeters
66589,width,45.2,centimeters
66589,height,38.2,centimeters
66590,width,24.1,centimeters
66590,height,30.3,centimeters
66591,width,54.6,centimeters
66591,height,33.9,centimeters
66592,width,51.2,centimeters
66592,height,33.7,centimeters
66603,width,28.5,centimeters
66603,height,41.0,centimeters
66674,width,13.6,centimeters
66674,height,9.8,centimeters
66675,width,25.0,centimeters
66675,height,20.0,centimeters
66678,width,18.0,centimeters
66678,height,12.8,centimeters
66679,width,14.3,centimeters
66679,height,19.2,centimeters
66755,width,57.7,centimeters
66755,height,45.0,centimeters
66788,width,21.4,centimeters
66788,height,29.6,centimeters
66772,width,9.4,centimeters
66772,height,8.6,centimeters
66777,width,28.7,centimeters
66777,height,22.5,centimeters
66778,width,28.9,centimeters
66778,height,22.6,centimeters
66779,width,28.5,centimeters
66779,height,22.6,centimeters
66780,width,28.5,centimeters
66780,height,22.2,centimeters
66785,width,10.8,centimeters
66785,height,79.0,centimeters
66786,width,21.2,centimeters
66786,height,29.2,centimeters
66787,width,21.2,centimeters
66787,height,29.2,centimeters
67046,width,24.4,centimeters
67046,height,29.1,centimeters
67070,width,35.0,centimeters
67070,height,23.2,centimeters
67133,width,35.0,centimeters
67133,height,23.2,centimeters
67134,width,35.0,centimeters
67134,height,23.2,centimeters
67139,width,35.3,centimeters
67139,height,23.5,centimeters
67141,width,23.0,centimeters
67141,height,34.7,centimeters
67169,width,35.2,centimeters
67169,height,23.3,centimeters
67174,width,35.0,centimeters
67174,height,23.2,centimeters
67176,width,34.6,centimeters
67176,height,23.5,centimeters
67177,width,34.6,centimeters
67177,height,23.4,centimeters
67178,width,34.7,centimeters
67178,height,23.5,centimeters
67355,width,53.4,centimeters
67355,height,41.1,centimeters
67274,width,23.3,centimeters
67274,height,35.0,centimeters
67356,width,28.8,centimeters
67356,height,21.0,centimeters
67324,width,50.8,centimeters
67324,height,35.2,centimeters
67328,width,51.7,centimeters
67328,height,33.8,centimeters
67331,width,51.6,centimeters
67331,height,34.2,centimeters
67337,width,52.0,centimeters
67337,height,34.2,centimeters
67338,width,52.4,centimeters
67338,height,34.5,centimeters
67353,width,19.2,centimeters
67353,height,24.8,centimeters
67675,height,33.97256795,centimeters
67675,width,48.57759716,centimeters
67679,width,35.2,centimeters
67679,height,50.2,centimeters
67686,width,35.6,centimeters
67686,height,27.6,centimeters
69361,width,25.0,centimeters
69361,height,19.9,centimeters
67915,width,21.4,centimeters
67915,height,14.2,centimeters
67916,width,21.0,centimeters
67916,height,16.7,centimeters
69338,width,20.1,centimeters
69338,height,12.5,centimeters
69339,width,9.7,centimeters
69339,height,7.3,centimeters
69340,width,17.6,centimeters
69340,height,25.2,centimeters
69341,width,8.7,centimeters
69341,height,8.7,centimeters
69342,width,12.5,centimeters
69342,height,17.2,centimeters
69343,width,17.3,centimeters
69343,height,12.5,centimeters
69344,width,24.9,centimeters
69344,height,17.2,centimeters
69345,width,19.6,centimeters
69345,height,14.8,centimeters
69346,width,25.2,centimeters
69346,height,17.3,centimeters
69347,width,18.3,centimeters
69347,height,13.0,centimeters
69348,width,25.2,centimeters
69348,height,19.9,centimeters
69349,width,9.0,centimeters
69349,height,8.5,centimeters
69350,width,20.0,centimeters
69350,height,25.0,centimeters
69351,width,20.1,centimeters
69351,height,25.4,centimeters
69352,width,25.4,centimeters
69352,height,20.1,centimeters
69353,width,30.2,centimeters
69353,height,24.9,centimeters
69354,width,25.2,centimeters
69354,height,19.8,centimeters
69355,width,12.1,centimeters
69355,height,17.5,centimeters
69356,width,11.9,centimeters
69356,height,17.5,centimeters
69357,width,25.1,centimeters
69357,height,19.9,centimeters
69358,width,22.5,centimeters
69358,height,17.7,centimeters
69359,width,20.2,centimeters
69359,height,11.9,centimeters
69360,width,25.0,centimeters
69360,height,19.9,centimeters
69362,width,17.3,centimeters
69362,height,12.2,centimeters
69363,width,24.4,centimeters
69363,height,19.8,centimeters
69364,width,24.1,centimeters
69364,height,20.1,centimeters
69365,width,17.3,centimeters
69365,height,12.6,centimeters
69386,width,16.7,centimeters
69386,height,23.4,centimeters
69503,width,17.6,centimeters
69503,height,22.3,centimeters
69504,width,21.6,centimeters
69504,height,14.4,centimeters
69505,width,22.4,centimeters
69505,height,17.9,centimeters
69538,width,23.1,centimeters
69538,height,31.2,centimeters
69525,width,25.3,centimeters
69525,height,37.5,centimeters
69526,width,23.4,centimeters
69526,height,35.8,centimeters
69527,width,25.2,centimeters
69527,height,37.8,centimeters
69528,width,14.5,centimeters
69528,height,19.6,centimeters
69529,width,14.0,centimeters
69529,height,19.0,centimeters
69530,width,14.4,centimeters
69530,height,19.5,centimeters
69531,width,14.3,centimeters
69531,height,19.2,centimeters
69532,width,19.0,centimeters
69532,height,27.4,centimeters
69533,width,19.0,centimeters
69533,height,28.0,centimeters
69534,width,20.7,centimeters
69534,height,27.9,centimeters
69535,width,24.0,centimeters
69535,height,33.7,centimeters
69536,width,26.1,centimeters
69536,height,38.1,centimeters
69537,width,13.5,centimeters
69537,height,18.7,centimeters
69539,width,13.9,centimeters
69539,height,19.0,centimeters
69540,width,14.1,centimeters
69540,height,19.6,centimeters
69541,width,25.4,centimeters
69541,height,36.1,centimeters
69542,width,29.8,centimeters
69542,height,39.2,centimeters
69543,width,9.2,centimeters
69543,height,10.0,centimeters
69544,width,14.8,centimeters
69544,height,22.1,centimeters
69545,width,14.2,centimeters
69545,height,19.5,centimeters
69546,width,12.8,centimeters
69546,height,18.1,centimeters
69547,width,14.7,centimeters
69547,height,21.6,centimeters
69548,width,11.6,centimeters
69548,height,17.3,centimeters
69549,width,11.5,centimeters
69549,height,17.3,centimeters
69550,width,12.0,centimeters
69550,height,20.1,centimeters
69551,width,15.0,centimeters
69551,height,20.5,centimeters
69552,width,17.9,centimeters
69552,height,24.6,centimeters
69553,width,22.6,centimeters
69553,height,31.7,centimeters
69596,width,44.9,centimeters
69596,height,36.9,centimeters
69597,width,36.8,centimeters
69597,height,44.6,centimeters
69599,width,49.6,centimeters
69599,height,42.3,centimeters
69600,width,65.1,centimeters
69600,height,50.1,centimeters
69666,width,33.9,centimeters
69666,height,51.0,centimeters
69604,width,44.2,centimeters
69604,height,29.9,centimeters
69635,width,45.5,centimeters
69635,height,32.2,centimeters
69636,width,16.7,centimeters
69636,height,21.5,centimeters
69638,width,13.7,centimeters
69638,height,21.8,centimeters
69639,width,18.8,centimeters
69639,height,13.2,centimeters
69640,width,19.0,centimeters
69640,height,13.3,centimeters
69642,width,26.3,centimeters
69642,height,20.3,centimeters
69654,width,15.5,centimeters
69654,height,20.9,centimeters
69655,width,25.3,centimeters
69655,height,35.9,centimeters
69656,width,35.2,centimeters
69656,height,23.9,centimeters
69657,width,11.5,centimeters
69657,height,17.2,centimeters
69659,width,25.5,centimeters
69659,height,19.2,centimeters
69960,width,17.8,centimeters
69960,height,22.8,centimeters
70199,width,29.7,centimeters
70199,height,22.0,centimeters
70200,width,29.4,centimeters
70200,height,22.0,centimeters
70201,width,49.8,centimeters
70201,height,24.1,centimeters
69992,width,21.9,centimeters
69992,height,29.2,centimeters
70202,width,23.6,centimeters
70202,height,32.7,centimeters
69979,width,25.6,centimeters
69979,height,33.3,centimeters
69982,width,9.0,centimeters
69982,height,13.0,centimeters
69991,width,27.0,centimeters
69991,height,22.0,centimeters
70084,width,23.9,centimeters
70084,height,15.2,centimeters
70111,width,5.0,centimeters
70111,height,5.9,centimeters
70112,width,15.4,centimeters
70112,height,10.7,centimeters
70113,width,14.8,centimeters
70113,height,20.7,centimeters
70114,width,8.8,centimeters
70114,height,15.2,centimeters
70115,width,13.3,centimeters
70115,height,9.8,centimeters
70116,width,20.1,centimeters
70116,height,12.7,centimeters
70117,width,17.6,centimeters
70117,height,25.3,centimeters
70118,width,29.0,centimeters
70118,height,20.1,centimeters
70119,width,20.1,centimeters
70119,height,27.6,centimeters
70120,width,15.1,centimeters
70120,height,22.5,centimeters
70121,width,9.8,centimeters
70121,height,13.4,centimeters
70122,width,15.1,centimeters
70122,height,27.7,centimeters
70123,width,8.2,centimeters
70123,height,13.5,centimeters
70124,width,13.6,centimeters
70124,height,4.5,centimeters
70125,width,21.7,centimeters
70125,height,13.7,centimeters
70126,width,18.3,centimeters
70126,height,8.3,centimeters
70127,width,16.4,centimeters
70127,height,23.7,centimeters
70156,width,25.5,centimeters
70156,height,19.9,centimeters
70157,width,38.1,centimeters
70157,height,49.4,centimeters
70165,width,36.8,centimeters
70165,height,28.8,centimeters
70168,width,8.4,centimeters
70168,height,12.4,centimeters
70169,width,8.5,centimeters
70169,height,12.7,centimeters
70192,width,22.6,centimeters
70192,height,31.4,centimeters
70189,width,43.4,centimeters
70189,height,56.6,centimeters
70193,width,32.3,centimeters
70193,height,23.1,centimeters
70194,width,31.3,centimeters
70194,height,22.7,centimeters
70195,width,31.6,centimeters
70195,height,22.2,centimeters
70196,width,31.1,centimeters
70196,height,23.5,centimeters
70197,width,32.6,centimeters
70197,height,23.2,centimeters
70198,width,29.2,centimeters
70198,height,21.8,centimeters
70203,width,23.2,centimeters
70203,height,32.5,centimeters
70206,width,17.8,centimeters
70206,height,25.8,centimeters
70221,width,11.5,centimeters
70221,height,17.2,centimeters
70207,height,22.8,centimeters
70207,width,30.7,centimeters
70208,width,28.8,centimeters
70208,height,45.4,centimeters
70211,width,19.7,centimeters
70211,height,27.9,centimeters
70215,width,19.6,centimeters
70215,height,25.1,centimeters
70216,width,12.2,centimeters
70216,height,15.3,centimeters
70231,width,13.7,centimeters
70231,height,19.6,centimeters
70217,width,20.0,centimeters
70217,height,28.0,centimeters
70218,width,13.2,centimeters
70218,height,21.3,centimeters
70219,width,12.9,centimeters
70219,height,21.2,centimeters
70220,width,14.9,centimeters
70220,height,21.2,centimeters
70222,width,11.6,centimeters
70222,height,17.8,centimeters
70223,width,11.1,centimeters
70223,height,16.6,centimeters
70224,width,11.4,centimeters
70224,height,17.2,centimeters
70225,width,11.5,centimeters
70225,height,17.2,centimeters
70226,width,14.7,centimeters
70226,height,21.5,centimeters
70227,width,14.7,centimeters
