objectID,constituentID,displayOrder,roleType,role
183613,39962,1,artist,artist
183669,1258,1,artist,artist
196700,1209,1,artist,artist
183744,1209,1,artist,artist
183745,1209,1,artist,artist
183772,1209,1,artist,artist
183783,39796,1,artist,artist
183783,48258,2,artist,publisher
196739,1209,1,artist,artist
183795,39688,1,artist,artist
196701,1209,1,artist,artist
183842,5236,1,artist,artist
183926,40082,1,artist,artist
183926,49486,2,artist,publisher
183947,1209,1,artist,artist
183962,1209,1,artist,artist
196703,1209,1,artist,artist
183985,40100,1,artist,artist
183986,40100,1,artist,artist
196705,1209,1,artist,artist
196740,1209,1,artist,artist
184164,1209,1,artist,artist
196676,1209,1,artist,artist
196746,1209,1,artist,artist
184297,39429,1,artist,artist
196747,1209,1,artist,artist
196750,1209,1,artist,artist
196749,1209,1,artist,artist
184274,1209,1,artist,artist
195316,1209,1,artist,artist
195328,1209,1,artist,artist
184299,39429,1,artist,artist
184308,1209,1,artist,artist
195329,1209,1,artist,artist
184371,1209,1,artist,artist
196800,1209,1,artist,artist
196751,1209,1,artist,artist
184401,1209,1,artist,artist
184419,1209,1,artist,artist
184421,1209,1,artist,artist
184434,1209,1,artist,artist
184449,1209,1,artist,artist
184454,1209,1,artist,artist
184460,1209,1,artist,artist
196754,1209,1,artist,artist
184539,1209,1,artist,artist
184588,6440,1,artist,artist
184588,47769,2,artist,publisher
184593,2497,1,artist,artist
184593,47769,2,artist,publisher
196755,1209,1,artist,artist
184606,1379,1,artist,artist
184606,23642,2,artist,printer
184609,1379,1,artist,artist
184609,23642,2,artist,printer
196549,1209,1,artist,artist
184633,5236,1,artist,artist
184635,6061,1,artist,artist
184635,47769,2,artist,publisher
184642,5384,1,artist,artist
196550,1209,1,artist,artist
184646,39429,1,artist,artist
184658,3338,1,artist,artist
196552,1209,1,artist,artist
184812,1209,1,artist,artist
196557,1209,1,artist,artist
195331,1209,1,artist,artist
184910,1209,1,artist,artist
184845,40260,2,artist,publisher
184845,43909,1,artist,artist
184846,40261,1,artist,artist
184846,47343,2,artist,artist after
196756,1209,1,artist,artist
196757,1209,1,artist,artist
184956,1209,1,artist,artist
196559,1209,1,artist,artist
184971,1209,1,artist,artist
184979,40283,1,artist,artist
184979,47586,2,artist,printer
196561,1209,1,artist,artist
184983,1974,1,artist,artist
184984,1974,1,artist,artist
184985,1974,1,artist,artist
184985,46429,2,artist,printer
185010,6494,1,artist,printer
196564,1209,1,artist,artist
196565,1209,1,artist,artist
196679,1209,1,artist,artist
196758,1209,1,artist,artist
196759,1209,1,artist,artist
193769,39672,1,artist,artist
193770,39672,1,artist,artist
193771,39672,1,artist,artist
193772,39672,1,artist,artist
193773,39672,1,artist,artist
193774,39672,1,artist,artist
193775,39672,1,artist,artist
193895,1209,1,artist,artist
196680,1209,1,artist,artist
196567,1209,1,artist,artist
195335,1209,1,artist,artist
194317,1266,2,artist,artist after
194317,38400,3,artist,publisher
194317,40311,1,artist,artist
196566,1209,1,artist,artist
194372,2744,2,artist,artist after
194372,4346,1,artist,artist
194372,48304,3,artist,publisher
195337,1209,1,artist,artist
196760,1209,1,artist,artist
196568,1209,1,artist,artist
196569,1209,1,artist,artist
194548,1209,1,artist,artist
196761,1209,1,artist,artist
194534,1974,1,artist,artist
194540,1974,1,artist,artist
194545,3847,1,artist,publisher
195338,1209,1,artist,artist
194547,1495,2,artist,artist after
194547,3787,1,artist,artist
194547,47385,3,artist,printer
194580,5236,1,artist,artist
194583,1974,1,artist,artist
195341,1209,1,artist,artist
194584,1974,1,artist,artist
194584,3112,2,artist,printer
196762,1209,1,artist,artist
194595,1209,1,artist,artist
194598,1209,1,artist,artist
194599,1209,1,artist,artist
194600,1209,1,artist,artist
194601,1209,1,artist,artist
194602,1209,1,artist,artist
194603,1209,1,artist,artist
194604,1209,1,artist,artist
194607,1209,1,artist,artist
194609,1209,1,artist,artist
196571,1209,1,artist,artist
194627,1254,1,artist,artist
194627,48284,2,artist,printer
194640,40347,1,artist,artist
194640,48409,2,artist,printer
194655,2729,1,artist,artist
196572,1209,1,artist,artist
196764,1209,1,artist,artist
196573,1209,1,artist,artist
196767,1209,1,artist,artist
196575,1209,1,artist,artist
196768,1209,1,artist,artist
195080,1974,1,artist,artist
196682,1209,1,artist,artist
196576,1209,1,artist,artist
196770,1209,1,artist,artist
196577,1209,1,artist,artist
195058,1209,1,artist,artist
196771,1209,1,artist,artist
195065,1209,1,artist,artist
196578,1209,1,artist,artist
195252,1209,1,artist,artist
195113,1209,1,artist,artist
195150,1209,1,artist,artist
195154,1209,1,artist,artist
195266,1209,1,artist,artist
195194,1209,1,artist,artist
196772,1209,1,artist,artist
195350,1209,1,artist,artist
195369,1209,1,artist,artist
195370,1209,1,artist,artist
196582,1209,1,artist,artist
196280,1209,1,artist,artist
196600,1209,1,artist,artist
196773,1209,1,artist,artist
195473,1209,1,artist,artist
195474,1209,1,artist,artist
196775,1209,1,artist,artist
195508,1209,1,artist,artist
195572,1209,1,artist,artist
195549,1209,1,artist,artist
195550,1209,1,artist,artist
195552,1209,1,artist,artist
195553,1209,1,artist,artist
195587,1209,1,artist,artist
195555,1209,1,artist,artist
195556,1209,1,artist,artist
195573,1209,1,artist,artist
196585,1209,1,artist,artist
195680,1209,1,artist,artist
195656,1209,1,artist,artist
195576,1209,1,artist,artist
196587,1209,1,artist,artist
195608,1209,1,artist,artist
195613,1209,1,artist,artist
195624,1209,1,artist,artist
196776,1209,1,artist,artist
195634,1209,1,artist,artist
196589,1209,1,artist,artist
195643,1209,1,artist,artist
196782,1209,1,artist,artist
195664,1209,1,artist,artist
196780,1209,1,artist,artist
196781,1209,1,artist,artist
195706,1209,1,artist,artist
196591,1209,1,artist,artist
195733,1209,1,artist,artist
195810,1209,1,artist,artist
196601,1209,1,artist,artist
195938,122,2,artist,artist after
195938,5851,1,artist,artist
196592,1209,1,artist,artist
196082,1209,1,artist,artist
196141,1209,1,artist,artist
196342,1209,1,artist,artist
196802,1209,1,artist,artist
196593,1209,1,artist,artist
196783,1209,1,artist,artist
196210,1209,1,artist,artist
196594,1209,1,artist,artist
196596,1209,1,artist,artist
196784,1209,1,artist,artist
196597,1209,1,artist,artist
196598,1209,1,artist,artist
196269,1209,1,artist,artist
196786,1209,1,artist,artist
196300,1209,1,artist,artist
196305,1209,1,artist,artist
196319,1209,1,artist,artist
196322,1209,1,artist,artist
196418,1209,1,artist,artist
196421,1209,1,artist,artist
196423,1209,1,artist,artist
196616,1209,1,artist,artist
196617,1209,1,artist,artist
196386,1209,1,artist,artist
196389,1209,1,artist,artist
196402,1209,1,artist,artist
196405,1209,1,artist,artist
196411,1209,1,artist,artist
196414,1209,1,artist,artist
196415,1209,1,artist,artist
196416,1209,1,artist,artist
196417,1209,1,artist,artist
196614,1209,1,artist,artist
196615,1209,1,artist,artist
196803,1209,1,artist,artist
196804,1209,1,artist,artist
196805,1209,1,artist,artist
196809,1209,1,artist,artist
196819,1209,1,artist,artist
196820,1209,1,artist,artist
196821,1209,1,artist,artist
196825,1209,1,artist,artist
196828,1209,1,artist,artist
196830,1209,1,artist,artist
196831,1209,1,artist,artist
196832,1209,1,artist,artist
196833,1209,1,artist,artist
196834,1209,1,artist,artist
196835,1209,1,artist,artist
196837,1209,1,artist,artist
196838,1209,1,artist,artist
196839,1209,1,artist,artist
196840,1209,1,artist,artist
196841,1209,1,artist,artist
196842,1209,1,artist,artist
196843,1209,1,artist,artist
196844,1209,1,artist,artist
196849,1209,1,artist,artist
196850,1209,1,artist,artist
196851,1209,1,artist,artist
196852,1209,1,artist,artist
196853,1209,1,artist,artist
196856,1209,1,artist,artist
196857,1209,1,artist,artist
196858,1209,1,artist,artist
196859,1209,1,artist,artist
196861,1209,1,artist,artist
196862,1209,1,artist,artist
196863,1209,1,artist,artist
196871,1209,1,artist,artist
196874,1209,1,artist,artist
196875,1209,1,artist,artist
196876,1209,1,artist,artist
196877,1209,1,artist,artist
196878,1209,1,artist,artist
196879,1209,1,artist,artist
196880,1209,1,artist,artist
196881,1209,1,artist,artist
196882,1209,1,artist,artist
196884,1209,1,artist,artist
196887,1209,1,artist,artist
196888,1209,1,artist,artist
196889,1209,1,artist,artist
196894,1209,1,artist,artist
196896,1209,1,artist,artist
196897,1209,1,artist,artist
196898,1209,1,artist,artist
196901,1209,1,artist,artist
196902,1209,1,artist,artist
196903,1209,1,artist,artist
196911,1209,1,artist,artist
196912,1209,1,artist,artist
196913,1209,1,artist,artist
196914,1209,1,artist,artist
196920,1209,1,artist,artist
196935,1209,1,artist,artist
196939,1209,1,artist,artist
196940,1209,1,artist,artist
196942,1209,1,artist,artist
196944,1209,1,artist,artist
196946,1209,1,artist,artist
196947,1209,1,artist,artist
196948,1209,1,artist,artist
196949,1209,1,artist,artist
196950,1209,1,artist,artist
196951,1209,1,artist,artist
196952,1209,1,artist,artist
196955,1209,1,artist,artist
196956,1209,1,artist,artist
196957,1209,1,artist,artist
196958,1209,1,artist,artist
196959,1209,1,artist,artist
196962,1209,1,artist,artist
196963,1209,1,artist,artist
196965,1209,1,artist,artist
196967,1209,1,artist,artist
196968,1209,1,artist,artist
196970,1209,1,artist,artist
196971,1209,1,artist,artist
196972,1209,1,artist,artist
196973,1209,1,artist,artist
196974,1209,1,artist,artist
196975,1209,1,artist,artist
196978,1209,1,artist,artist
196979,1209,1,artist,artist
196980,1209,1,artist,artist
196981,1209,1,artist,artist
196982,1209,1,artist,artist
196983,1209,1,artist,artist
196984,1209,1,artist,artist
196985,1209,1,artist,artist
196986,1209,1,artist,artist
196987,1209,1,artist,artist
196988,1209,1,artist,artist
196989,1209,1,artist,artist
196990,1209,1,artist,artist
196991,1209,1,artist,artist
196992,1209,1,artist,artist
196993,1209,1,artist,artist
196994,1209,1,artist,artist
196995,1209,1,artist,artist
196996,1209,1,artist,artist
196997,1209,1,artist,artist
196998,1209,1,artist,artist
197001,1209,1,artist,artist
197002,1209,1,artist,artist
197003,1209,1,artist,artist
197004,1209,1,artist,artist
197005,1209,1,artist,artist
197006,1209,1,artist,artist
197007,1209,1,artist,artist
197013,1209,1,artist,artist
197014,1209,1,artist,artist
197015,1209,1,artist,artist
197016,1209,1,artist,artist
197017,1209,1,artist,artist
197018,1209,1,artist,artist
197019,1209,1,artist,artist
197020,1209,1,artist,artist
197021,1209,1,artist,artist
197022,1209,1,artist,artist
197023,1209,1,artist,artist
197024,1209,1,artist,artist
197025,1209,1,artist,artist
197026,1209,1,artist,artist
197027,1209,1,artist,artist
197028,1209,1,artist,artist
197030,1209,1,artist,artist
197031,1209,1,artist,artist
197032,1209,1,artist,artist
197033,1209,1,artist,artist
197034,1209,1,artist,artist
197035,1209,1,artist,artist
197036,1209,1,artist,artist
197037,1209,1,artist,artist
197038,1209,1,artist,artist
197039,1209,1,artist,artist
197041,1209,1,artist,artist
197042,1209,1,artist,artist
197043,1209,1,artist,artist
197044,1209,1,artist,artist
197045,1209,1,artist,artist
197046,1209,1,artist,artist
197047,1209,1,artist,artist
197049,1209,1,artist,artist
197050,1209,1,artist,artist
197051,1209,1,artist,artist
197052,1209,1,artist,artist
197053,1209,1,artist,artist
197054,1209,1,artist,artist
197055,1209,1,artist,artist
197056,1209,1,artist,artist
197057,1209,1,artist,artist
197058,1209,1,artist,artist
197060,1209,1,artist,artist
197061,1209,1,artist,artist
197062,1209,1,artist,artist
197063,1209,1,artist,artist
197064,1209,1,artist,artist
197065,1209,1,artist,artist
197066,1209,1,artist,artist
197067,1209,1,artist,artist
197068,1209,1,artist,artist
197070,1209,1,artist,artist
197071,1209,1,artist,artist
197072,1209,1,artist,artist
197073,1209,1,artist,artist
197074,1209,1,artist,artist
197075,1209,1,artist,artist
197076,1209,1,artist,artist
197077,1209,1,artist,artist
197078,1209,1,artist,artist
197079,1209,1,artist,artist
197080,1209,1,artist,artist
197081,1209,1,artist,artist
197082,1209,1,artist,artist
197083,1209,1,artist,artist
197084,1209,1,artist,artist
197085,1209,1,artist,artist
197086,1209,1,artist,artist
197087,1209,1,artist,artist
197088,1209,1,artist,artist
197089,1209,1,artist,artist
197090,1209,1,artist,artist
197091,1209,1,artist,artist
197092,1209,1,artist,artist
197093,1209,1,artist,artist
197094,1209,1,artist,artist
197095,1209,1,artist,artist
197096,1209,1,artist,artist
197097,1209,1,artist,artist
197098,1209,1,artist,artist
197099,1209,1,artist,artist
197101,1209,1,artist,artist
197104,1209,1,artist,artist
197105,1209,1,artist,artist
197106,1209,1,artist,artist
197107,1209,1,artist,artist
197108,1209,1,artist,artist
197110,1209,1,artist,artist
197111,1209,1,artist,artist
197112,1209,1,artist,artist
197113,1209,1,artist,artist
197114,1209,1,artist,artist
197115,1209,1,artist,artist
197116,1209,1,artist,artist
197117,1209,1,artist,artist
197444,1209,1,artist,artist
197388,1209,1,artist,artist
197313,39098,1,artist,artist
197331,1914,3,artist,artist after
197331,40364,1,artist,artist
197331,47803,2,artist,artist
197354,2802,2,artist,artist after
197354,39905,1,artist,artist
197355,1155,2,artist,artist after
197355,48020,1,artist,artist
197355,49305,3,artist,printer
197355,49306,4,artist,publisher
197445,1209,1,artist,artist
197474,1209,1,artist,artist
197432,1209,1,artist,artist
197438,1209,1,artist,artist
197439,1209,1,artist,artist
197441,1209,1,artist,artist
197442,1209,1,artist,artist
197443,1209,1,artist,artist
197447,1209,1,artist,artist
197449,1209,1,artist,artist
197463,1209,1,artist,artist
197468,33986,1,artist,artist
197468,36968,2,artist,publisher
197475,1209,1,artist,artist
197478,1209,1,artist,artist
197479,1209,1,artist,artist
197480,1919,1,artist,artist
197487,1209,1,artist,artist
197488,1209,1,artist,artist
197489,1209,1,artist,artist
197490,1209,1,artist,artist
197492,1209,1,artist,artist
197493,1209,1,artist,artist
197494,1209,1,artist,artist
197495,1209,1,artist,artist
197497,1209,1,artist,artist
197498,1209,1,artist,artist
197500,1209,1,artist,artist
197501,1209,1,artist,artist
197502,1209,1,artist,artist
197503,1209,1,artist,artist
197505,1209,1,artist,artist
197508,1209,1,artist,artist
197510,1209,1,artist,artist
197513,1209,1,artist,artist
197516,1209,1,artist,artist
197518,1209,1,artist,artist
197521,1209,1,artist,artist
197522,1209,1,artist,artist
197523,1209,1,artist,artist
197524,1209,1,artist,artist
197525,1209,1,artist,artist
197526,1209,1,artist,artist
197527,1209,1,artist,artist
197528,1209,1,artist,artist
197531,1209,1,artist,artist
197532,1209,1,artist,artist
197533,1209,1,artist,artist
197534,1209,1,artist,artist
197536,1209,1,artist,artist
197537,1209,1,artist,artist
197539,122,2,artist,artist after
197539,5851,1,artist,artist
197717,15094,2,artist,artist after
197717,17906,4,artist,publisher
197717,35680,3,artist,printer
197717,40473,1,artist,artist
197718,15094,2,artist,artist after
197718,34887,4,artist,publisher
197718,39783,1,artist,artist
197718,49262,3,artist,printer
197923,1209,1,artist,artist
197981,1138,2,artist,artist after
197981,6959,1,artist,artist
197981,17906,4,artist,publisher
197981,40630,3,artist,publisher
198269,1209,1,artist,artist
198447,37593,1,artist,artist
198448,46163,1,artist,artist
199106,413,2,artist,artist after
199106,3302,1,artist,artist
199112,14810,1,artist,artist
199113,3560,1,artist,artist
199114,5324,1,artist,artist
199115,5324,1,artist,artist
199156,17829,1,artist,artist
199298,1436,1,artist,artist
199300,23875,1,artist,artist
199911,46568,1,artist,artist
200296,35044,1,artist,artist
200562,46369,1,artist,artist
200562,46370,2,artist,artist
200560,4845,1,artist,artist
200560,4988,2,artist,artist after
200563,46369,1,artist,artist
200563,46370,2,artist,artist after
200724,4591,1,artist,artist
200833,4563,1,artist,artist
200834,46417,1,artist,artist
200834,47111,2,artist,artist
200835,46417,1,artist,artist
200835,47111,2,artist,artist after
204160,5624,1,artist,artist
200836,46417,1,artist,artist
200836,47111,2,artist,artist after
200837,2789,1,artist,artist
200838,2510,1,artist,artist
200839,28700,1,artist,artist
202758,1256,2,artist,artist after
202758,3376,1,artist,artist
203014,3960,1,artist,artist
203014,5352,2,artist,artist after
203015,6838,1,artist,artist
204062,1959,2,artist,artist after
204062,3949,1,artist,artist
204063,1959,2,artist,artist after
204063,3949,1,artist,artist
204064,1959,2,artist,artist after
204064,3949,1,artist,artist
204065,1959,2,artist,artist after
204065,3949,1,artist,artist
204066,1959,2,artist,artist after
204066,3949,1,artist,artist
204067,1959,2,artist,artist after
204067,3949,1,artist,artist
204068,1959,2,artist,artist after
204068,3949,1,artist,artist
204915,28114,1,artist,artist
204069,1959,2,artist,artist after
204069,3949,1,artist,artist
204070,1959,2,artist,artist after
204070,3949,1,artist,artist
204071,1959,2,artist,artist after
204071,3949,1,artist,artist
204072,1959,2,artist,artist after
204072,3949,1,artist,artist
204073,1959,2,artist,artist after
204073,3949,1,artist,artist
204074,1959,2,artist,artist after
204074,3949,1,artist,artist
204075,1959,2,artist,artist after
204075,3949,1,artist,artist
204076,1959,2,artist,artist after
204076,3949,1,artist,artist
204095,2831,1,artist,artist
204096,4441,1,artist,artist
204099,5335,1,artist,artist
204099,47080,3,artist,publisher
204099,47081,4,artist,publisher
204099,47082,2,artist,wood-engraver
204100,5335,1,artist,artist
204100,47079,2,artist,engraver
204100,47080,3,artist,artist
204100,47081,4,artist,artist
204101,5335,1,artist,artist
204101,47080,3,artist,publisher
204101,47083,4,artist,publisher
204101,47084,5,artist,printer
204102,5335,1,artist,artist
204102,47080,3,artist,publisher
204102,47082,2,artist,wood-engraver
204102,47083,4,artist,publisher
204102,47084,5,artist,printer
204193,1209,1,artist,artist
204200,1209,1,artist,artist
204202,1209,1,artist,artist
204204,1209,1,artist,artist
204218,1209,1,artist,artist
204269,1209,1,artist,artist
204299,1209,1,artist,artist
204339,2641,2,artist,artist after
204339,2931,1,artist,artist
204339,4147,3,artist,publisher
206658,18098,1,artist,artist
204444,1209,1,artist,artist
204484,2729,1,artist,artist
204485,2729,1,artist,artist
204486,2729,1,artist,artist
204487,2729,1,artist,artist
204488,2729,1,artist,artist
204489,2729,1,artist,artist
204490,2729,1,artist,artist
204491,2729,1,artist,artist
204492,2729,1,artist,artist
204493,2729,1,artist,artist
204494,2729,1,artist,artist
204495,2729,1,artist,artist
204496,2729,1,artist,artist
204497,2729,1,artist,artist
204498,2729,1,artist,artist
206659,18098,1,artist,artist
204761,2729,1,artist,artist
204762,2729,1,artist,artist
204763,2729,1,artist,artist
204764,2729,1,artist,artist
204765,2729,1,artist,artist
204766,2729,1,artist,artist
204767,2729,1,artist,artist
204768,2729,1,artist,artist
204769,2729,1,artist,artist
204770,2729,1,artist,artist
204771,2729,1,artist,artist
204772,2729,1,artist,artist
204781,2729,1,artist,artist
204773,2729,1,artist,artist
204774,2729,1,artist,artist
204775,2729,1,artist,artist
204777,2729,1,artist,artist
204778,2729,1,artist,artist
204779,2729,1,artist,artist
206660,18098,1,artist,artist
204780,2729,1,artist,artist
204782,2729,1,artist,artist
204783,2729,1,artist,artist
204784,2729,1,artist,artist
204785,2729,1,artist,artist
204786,2729,1,artist,artist
204787,2729,1,artist,artist
204788,2729,1,artist,artist
204789,2729,1,artist,artist
204790,2729,1,artist,artist
204791,2729,1,artist,artist
204847,1096,2,artist,artist after
204847,25098,1,artist,artist
204854,2686,2,artist,artist after
204854,5230,1,artist,artist
204888,23864,1,artist,artist
204943,47028,1,artist,artist
204944,1369,2,artist,artist after
204944,3151,1,artist,artist
204945,23640,1,artist,artist
204946,4215,1,artist,artist
204948,1832,1,artist,artist
204949,30638,1,artist,artist
205057,4267,1,artist,artist
205058,4267,1,artist,artist
205059,2421,1,artist,artist
205395,3602,1,artist,artist
205395,10737,2,artist,publisher
205194,4267,1,artist,artist
205195,4267,1,artist,artist
205138,6475,1,artist,artist
205138,40273,2,artist,artist after
205139,6475,1,artist,artist
205139,40273,2,artist,artist after
205189,23922,1,artist,artist
205196,4267,1,artist,artist
205203,2616,2,artist,artist after
205203,3818,1,artist,artist
205391,3602,1,artist,artist
205391,10737,2,artist,publisher
205383,4171,1,artist,artist
205383,4614,2,artist,publisher
206661,18098,1,artist,artist
205393,3602,1,artist,artist
205393,10737,2,artist,publisher
205377,4171,1,artist,artist
205377,4614,2,artist,publisher
205257,2012,2,artist,artist after
205257,5309,3,artist,artist
205257,30772,1,artist,artist
205378,4171,1,artist,artist
205378,4614,2,artist,publisher
205379,4171,1,artist,artist
205379,4614,2,artist,publisher
205380,4171,1,artist,artist
205380,4614,2,artist,publisher
205381,4171,1,artist,artist
205381,4614,2,artist,publisher
205382,4171,1,artist,artist
205382,4614,2,artist,publisher
205394,3602,1,artist,artist
205394,10737,2,artist,publisher
205384,4171,1,artist,artist
205384,4614,2,artist,publisher
205385,4171,1,artist,artist
205385,4614,2,artist,publisher
205386,4171,1,artist,artist
205386,4614,2,artist,publisher
205387,4171,1,artist,artist
205387,4614,2,artist,publisher
205388,4171,1,artist,artist
205388,4614,2,artist,publisher
205389,4171,1,artist,artist
205389,4614,2,artist,publisher
205392,3602,1,artist,artist
205392,10737,2,artist,publisher
205396,3602,1,artist,artist
205396,10737,2,artist,publisher
205397,3602,1,artist,artist
205397,10737,2,artist,publisher
205398,3602,1,artist,artist
205398,10737,2,artist,publisher
205399,3602,1,artist,artist
205399,10737,2,artist,publisher
205400,3602,1,artist,artist
205400,10737,2,artist,publisher
205401,3602,1,artist,artist
205401,10737,2,artist,publisher
205402,3602,1,artist,artist
205402,10737,2,artist,publisher
206662,18098,1,artist,artist
205600,2944,2,artist,artist
205600,2958,1,artist,artist
205639,4111,1,artist,artist
206663,18098,1,artist,artist
205781,3331,3,artist,artist after
205781,3779,4,artist,publisher
205781,12747,2,artist,artist
205781,12748,1,artist,artist
205782,3331,3,artist,artist after
205782,3779,4,artist,publisher
205782,12747,2,artist,artist
205782,12748,1,artist,artist
205783,3331,3,artist,artist after
205783,3779,4,artist,publisher
205783,12747,2,artist,artist
205783,12748,1,artist,artist
205784,3331,3,artist,artist after
205784,3779,4,artist,publisher
205784,12747,2,artist,artist
205784,12748,1,artist,artist
205785,3331,3,artist,artist after
205785,3779,4,artist,publisher
205785,12747,2,artist,artist
205785,12748,1,artist,artist
205786,3331,3,artist,artist after
205786,3779,4,artist,publisher
205786,12747,2,artist,artist
205786,12748,1,artist,artist
205787,3331,3,artist,artist after
205787,3779,4,artist,publisher
205787,12747,2,artist,artist
205787,12748,1,artist,artist
205788,3331,3,artist,artist after
205788,3779,4,artist,publisher
205788,12747,2,artist,artist
205788,12748,1,artist,artist
205789,3331,3,artist,artist after
205789,3779,4,artist,publisher
205789,12747,2,artist,artist
205789,12748,1,artist,artist
205790,3331,3,artist,artist after
205790,3779,4,artist,publisher
205790,12747,2,artist,artist
205790,12748,1,artist,artist
205791,3331,3,artist,artist after
205791,3779,4,artist,publisher
205791,12747,2,artist,artist
205791,12748,1,artist,artist
205792,3331,3,artist,artist after
205792,3779,4,artist,publisher
205792,12747,2,artist,artist
205792,12748,1,artist,artist
205793,3331,3,artist,artist after
205793,3779,4,artist,publisher
205793,12747,2,artist,artist
205793,12748,1,artist,artist
205794,3331,3,artist,artist after
205794,3779,4,artist,publisher
205794,12747,2,artist,artist
205794,12748,1,artist,artist
205795,3331,3,artist,artist after
205795,3779,4,artist,publisher
205795,12747,2,artist,artist
205795,12748,1,artist,artist
205796,3331,3,artist,artist after
205796,3779,4,artist,publisher
205796,12747,2,artist,artist
205796,12748,1,artist,artist
205797,3331,3,artist,artist after
205797,3779,4,artist,publisher
205797,12747,2,artist,artist
205797,12748,1,artist,artist
205798,3331,3,artist,artist after
205798,3779,4,artist,publisher
205798,12747,2,artist,artist
205798,12748,1,artist,artist
205799,3331,3,artist,artist after
205799,3779,4,artist,publisher
205799,12747,2,artist,artist
205799,12748,1,artist,artist
205800,3331,3,artist,artist after
205800,3779,4,artist,publisher
205800,12747,2,artist,artist
205800,12748,1,artist,artist
205801,3331,3,artist,artist after
205801,3779,4,artist,publisher
205801,12747,2,artist,artist
205801,12748,1,artist,artist
206062,1436,1,artist,artist
206084,38626,1,artist,artist
206084,46872,5,artist,artist
206080,38626,1,artist,artist
206080,46872,5,artist,artist
206086,38626,1,artist,artist
206086,46872,5,artist,artist
206107,2729,1,artist,artist
206108,2729,1,artist,artist
206109,2729,1,artist,artist
206110,2729,1,artist,artist
206111,2729,1,artist,artist
206112,2729,1,artist,artist
206113,2729,1,artist,artist
206114,2729,1,artist,artist
206115,2729,1,artist,artist
206116,2729,1,artist,artist
206117,2729,1,artist,artist
206118,2729,1,artist,artist
206119,2729,1,artist,artist
206120,2729,1,artist,artist
206121,2729,1,artist,artist
206295,33020,1,artist,artist
206512,23875,1,artist,artist
206503,6636,1,artist,artist
206505,2673,2,artist,artist after
206505,26690,1,artist,artist
206507,2001,2,artist,artist after
206507,3596,1,artist,artist
206510,23875,1,artist,artist
206585,3456,1,artist,artist
206585,37523,2,artist,publisher
206702,4715,1,artist,designer
206702,23452,2,artist,engraver
206702,38080,3,artist,author
206703,4715,1,artist,designer
206703,5462,2,artist,engraver
206703,38080,3,artist,author
206704,4715,1,artist,designer
206704,17293,2,artist,engraver
206704,23452,3,artist,engraver
206704,38080,4,artist,author
206705,4715,1,artist,designer
206705,5462,2,artist,engraver
206705,38080,3,artist,author
206706,4715,1,artist,designer
206706,17293,2,artist,artist
206706,23452,2,artist,engraver
206706,38080,4,artist,author
206707,4715,1,artist,designer
206707,17293,2,artist,artist
206707,23452,3,artist,engraver
206707,38080,4,artist,author
206708,4715,1,artist,designer
206708,17293,2,artist,artist
206708,23452,2,artist,engraver
206708,38080,4,artist,author
206709,4715,1,artist,designer
206709,17293,2,artist,engraver
206709,23452,4,artist,engraver
206709,38080,3,artist,author
206710,4715,1,artist,designer
206710,17293,2,artist,engraver
206710,23452,2,artist,engraver
206710,38080,4,artist,author
206711,4715,1,artist,designer
206711,17293,2,artist,engraver
206711,23452,3,artist,engraver
206711,38080,4,artist,author
206712,4715,1,artist,designer
206712,17293,2,artist,engraver
206712,23452,3,artist,engraver
206712,38080,4,artist,author
206713,4715,1,artist,designer
206713,17293,2,artist,engraver
206713,23452,3,artist,engraver
206713,38080,4,artist,author
206714,4715,1,artist,designer
206714,17293,2,artist,engraver
206714,23452,3,artist,engraver
206714,38080,4,artist,author
206715,4715,1,artist,designer
206715,17293,2,artist,engraver
206715,23452,2,artist,engraver
206715,38080,4,artist,author
206716,4715,1,artist,designer
206716,5462,2,artist,etcher
206716,38080,3,artist,author
206717,4715,1,artist,designer
206717,5462,2,artist,etcher
206717,38080,3,artist,author
206718,4715,1,artist,designer
206718,17293,3,artist,engraver
206718,23452,2,artist,engraver
206718,38080,4,artist,author
206719,4715,1,artist,designer
206719,17293,2,artist,engraver
206719,23452,3,artist,engraver
206719,38080,4,artist,author
206720,4715,1,artist,designer
206720,17293,2,artist,engraver
206720,23452,3,artist,engraver
206720,38080,4,artist,author
206721,4715,1,artist,designer
206721,17293,2,artist,engraver
206721,23452,3,artist,engraver
206721,38080,4,artist,author
206722,4715,1,artist,designer
206722,5462,2,artist,etcher
206722,38080,3,artist,author
206723,4715,1,artist,designer
206723,5462,2,artist,etcher
206723,38080,3,artist,author
206724,4715,1,artist,designer
206724,5462,2,artist,engraver
206724,38080,3,artist,author
206740,47306,1,artist,artist
206741,47306,1,artist,artist
206766,4439,1,artist,artist
206767,23922,1,artist,artist
206768,4439,1,artist,artist
206769,23922,1,artist,artist
206770,3472,1,artist,artist
206771,1411,2,artist,artist after
206771,4154,1,artist,artist
206792,2420,1,artist,artist
206792,26690,2,artist,artist
206830,47344,1,artist,artist
206830,47345,2,artist,artist after
206831,47344,1,artist,artist
206831,47345,2,artist,artist after
206832,47344,1,artist,artist
206832,47345,2,artist,artist after
206833,47344,1,artist,artist
206833,47345,2,artist,artist after
206847,1818,2,artist,artist after
206847,3686,1,artist,artist
206847,25674,3,artist,publisher
206849,9840,1,artist,artist
